mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_w,param_beta,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
7.935444593429565,0.0,1.9347026348114014,0.0,5,0.001,"{'w': 5, 'beta': 0.001}",0.0,0.0,0.0,81
9.975709438323975,0.0,1.9094257354736328,0.0,10,0.001,"{'w': 10, 'beta': 0.001}",0.0,0.0,0.0,81
8.560855865478516,0.0,3.2992749214172363,0.0,15,0.001,"{'w': 15, 'beta': 0.001}",0.0,0.0,0.0,81
6.581881523132324,0.0,1.839942455291748,0.0,20,0.001,"{'w': 20, 'beta': 0.001}",0.0,0.0,0.0,81
7.735307216644287,0.0,2.0288074016571045,0.0,25,0.001,"{'w': 25, 'beta': 0.001}",0.0,0.0,0.0,81
9.153919696807861,0.0,3.4418742656707764,0.0,30,0.001,"{'w': 30, 'beta': 0.001}",0.0,0.0,0.0,81
13.420027732849121,0.0,6.001753807067871,0.0,35,0.001,"{'w': 35, 'beta': 0.001}",0.0,0.0,0.0,81
8.710883855819702,0.0,3.5443317890167236,0.0,40,0.001,"{'w': 40, 'beta': 0.001}",0.0,0.0,0.0,81
16.154908418655396,0.0,2.5082733631134033,0.0,45,0.001,"{'w': 45, 'beta': 0.001}",0.0,0.0,0.0,81
11.141968965530396,0.0,2.6201300621032715,0.0,50,0.001,"{'w': 50, 'beta': 0.001}",0.0,0.0,0.0,81
13.170965909957886,0.0,6.785011291503906,0.0,5,0.112,"{'w': 5, 'beta': 0.112}",0.04339101383061312,0.04339101383061312,0.0,77
12.407806396484375,0.0,2.614588737487793,0.0,10,0.112,"{'w': 10, 'beta': 0.112}",0.0,0.0,0.0,81
61.400696992874146,0.0,3.3694026470184326,0.0,15,0.112,"{'w': 15, 'beta': 0.112}",0.0,0.0,0.0,81
10.996930837631226,0.0,2.891197681427002,0.0,20,0.112,"{'w': 20, 'beta': 0.112}",0.0,0.0,0.0,81
13.118957042694092,0.0,2.792633295059204,0.0,25,0.112,"{'w': 25, 'beta': 0.112}",0.0,0.0,0.0,81
26.63783311843872,0.0,5.562692642211914,0.0,30,0.112,"{'w': 30, 'beta': 0.112}",0.0,0.0,0.0,81
18.033502340316772,0.0,4.2632622718811035,0.0,35,0.112,"{'w': 35, 'beta': 0.112}",0.0,0.0,0.0,81
18.67818307876587,0.0,8.019659042358398,0.0,40,0.112,"{'w': 40, 'beta': 0.112}",0.0,0.0,0.0,81
12.469814538955688,0.0,3.200719118118286,0.0,45,0.112,"{'w': 45, 'beta': 0.112}",0.0,0.0,0.0,81
29.412445545196533,0.0,7.326410531997681,0.0,50,0.112,"{'w': 50, 'beta': 0.112}",0.0,0.0,0.0,81
11.479151725769043,0.0,4.2267537117004395,0.0,5,0.223,"{'w': 5, 'beta': 0.223}",0.02133735837819308,0.02133735837819308,0.0,80
14.322964906692505,0.0,18.337073802947998,0.0,10,0.223,"{'w': 10, 'beta': 0.223}",0.04659817852314176,0.04659817852314176,0.0,76
13.819475173950195,0.0,23.14907431602478,0.0,15,0.223,"{'w': 15, 'beta': 0.223}",0.39330180032159257,0.39330180032159257,0.0,29
35.50366950035095,0.0,7.007783651351929,0.0,20,0.223,"{'w': 20, 'beta': 0.223}",0.0,0.0,0.0,81
24.73516273498535,0.0,15.581740140914917,0.0,25,0.223,"{'w': 25, 'beta': 0.223}",0.029514602632231938,0.029514602632231938,0.0,79
25.0502986907959,0.0,8.06583309173584,0.0,30,0.223,"{'w': 30, 'beta': 0.223}",0.1790713730041481,0.1790713730041481,0.0,57
31.048131465911865,0.0,9.953446865081787,0.0,35,0.223,"{'w': 35, 'beta': 0.223}",0.17896384829807496,0.17896384829807496,0.0,58
29.151710271835327,0.0,12.599041223526001,0.0,40,0.223,"{'w': 40, 'beta': 0.223}",0.17671524331966015,0.17671524331966015,0.0,65
35.29509472846985,0.0,12.085551023483276,0.0,45,0.223,"{'w': 45, 'beta': 0.223}",0.17467208388004568,0.17467208388004568,0.0,70
28.191494703292847,0.0,9.210211515426636,0.0,50,0.223,"{'w': 50, 'beta': 0.223}",0.17535756209780073,0.17535756209780073,0.0,69
19.742413997650146,0.0,17.04514455795288,0.0,5,0.334,"{'w': 5, 'beta': 0.334}",0.5261934467271896,0.5261934467271896,0.0,20
17.845517873764038,0.0,11.24718165397644,0.0,10,0.334,"{'w': 10, 'beta': 0.334}",0.1303741023957507,0.1303741023957507,0.0,71
19.99166178703308,0.0,9.78028917312622,0.0,15,0.334,"{'w': 15, 'beta': 0.334}",0.04337468004154652,0.04337468004154652,0.0,78
19.291059494018555,0.0,10.613683462142944,0.0,20,0.334,"{'w': 20, 'beta': 0.334}",0.17635200755641445,0.17635200755641445,0.0,66
22.106110095977783,0.0,16.189900398254395,0.0,25,0.334,"{'w': 25, 'beta': 0.334}",0.3447574384840341,0.3447574384840341,0.0,36
20.881108283996582,0.0,11.248733043670654,0.0,30,0.334,"{'w': 30, 'beta': 0.334}",0.3232435411302818,0.3232435411302818,0.0,38
31.388144731521606,0.0,8.383049011230469,0.0,35,0.334,"{'w': 35, 'beta': 0.334}",0.21982734534844556,0.21982734534844556,0.0,49
17.218201875686646,0.0,9.740394592285156,0.0,40,0.334,"{'w': 40, 'beta': 0.334}",0.3739408347414007,0.3739408347414007,0.0,32
35.24551177024841,0.0,9.35948133468628,0.0,45,0.334,"{'w': 45, 'beta': 0.334}",0.17791408649879759,0.17791408649879759,0.0,64
24.35577392578125,0.0,7.7037084102630615,0.0,50,0.334,"{'w': 50, 'beta': 0.334}",0.17950611995123178,0.17950611995123178,0.0,56
24.026527404785156,0.0,20.87908172607422,0.0,5,0.445,"{'w': 5, 'beta': 0.445}",0.5145695024304557,0.5145695024304557,0.0,21
13.385109901428223,0.0,12.324897289276123,0.0,10,0.445,"{'w': 10, 'beta': 0.445}",0.4535427568413701,0.4535427568413701,0.0,26
21.664451360702515,0.0,11.561100006103516,0.0,15,0.445,"{'w': 15, 'beta': 0.445}",0.3751758880792872,0.3751758880792872,0.0,31
14.303937196731567,0.0,11.048318147659302,0.0,20,0.445,"{'w': 20, 'beta': 0.445}",0.5769611260325215,0.5769611260325215,0.0,16
14.09046220779419,0.0,10.915167808532715,0.0,25,0.445,"{'w': 25, 'beta': 0.445}",0.3987823824459189,0.3987823824459189,0.0,28
21.739864349365234,0.0,12.998295783996582,0.0,30,0.445,"{'w': 30, 'beta': 0.445}",0.3919054934506431,0.3919054934506431,0.0,30
18.041147232055664,0.0,8.359734535217285,0.0,35,0.445,"{'w': 35, 'beta': 0.445}",0.48770235488855124,0.48770235488855124,0.0,24
22.801069498062134,0.0,13.016509056091309,0.0,40,0.445,"{'w': 40, 'beta': 0.445}",0.1851957415954373,0.1851957415954373,0.0,54
21.741843461990356,0.0,8.149353742599487,0.0,45,0.445,"{'w': 45, 'beta': 0.445}",0.180206115648839,0.180206115648839,0.0,55
14.32471776008606,0.0,5.829691648483276,0.0,50,0.445,"{'w': 50, 'beta': 0.445}",0.17556408900945125,0.17556408900945125,0.0,68
13.905630588531494,0.0,17.346796989440918,0.0,5,0.555,"{'w': 5, 'beta': 0.555}",0.5622204688237098,0.5622204688237098,0.0,18
18.848832368850708,0.0,9.346614122390747,0.0,10,0.555,"{'w': 10, 'beta': 0.555}",0.4805172761077814,0.4805172761077814,0.0,25
13.53054404258728,0.0,11.696527242660522,0.0,15,0.555,"{'w': 15, 'beta': 0.555}",0.36572334447775845,0.36572334447775845,0.0,33
11.50079894065857,0.0,8.428396940231323,0.0,20,0.555,"{'w': 20, 'beta': 0.555}",0.5382198652973061,0.5382198652973061,0.0,19
15.799952030181885,0.0,8.217265129089355,0.0,25,0.555,"{'w': 25, 'beta': 0.555}",0.2548446514167925,0.2548446514167925,0.0,41
15.636868238449097,0.0,10.064847230911255,0.0,30,0.555,"{'w': 30, 'beta': 0.555}",0.49682366108698234,0.49682366108698234,0.0,22
16.939050912857056,0.0,11.681679487228394,0.0,35,0.555,"{'w': 35, 'beta': 0.555}",0.4101665882932461,0.4101665882932461,0.0,27
13.89184021949768,0.0,9.018604755401611,0.0,40,0.555,"{'w': 40, 'beta': 0.555}",0.17573011714829112,0.17573011714829112,0.0,67
15.589393615722656,0.0,7.368719100952148,0.0,45,0.555,"{'w': 45, 'beta': 0.555}",0.3280003495598461,0.3280003495598461,0.0,37
13.84958815574646,0.0,5.1616644859313965,0.0,50,0.555,"{'w': 50, 'beta': 0.555}",0.17880629749931232,0.17880629749931232,0.0,60
15.15151572227478,0.0,12.76418948173523,0.0,5,0.666,"{'w': 5, 'beta': 0.666}",0.615432188522318,0.615432188522318,0.0,12
13.393592119216919,0.0,11.325615882873535,0.0,10,0.666,"{'w': 10, 'beta': 0.666}",0.6415845312635218,0.6415845312635218,0.0,7
15.442586421966553,0.0,10.91123080253601,0.0,15,0.666,"{'w': 15, 'beta': 0.666}",0.6159124784560608,0.6159124784560608,0.0,11
11.21009635925293,0.0,16.895203351974487,0.0,20,0.666,"{'w': 20, 'beta': 0.666}",0.5691535149211746,0.5691535149211746,0.0,17
10.664981842041016,0.0,9.999321460723877,0.0,25,0.666,"{'w': 25, 'beta': 0.666}",0.4905630326576627,0.4905630326576627,0.0,23
16.748425722122192,0.0,8.360203504562378,0.0,30,0.666,"{'w': 30, 'beta': 0.666}",0.07705238955933778,0.07705238955933778,0.0,75
15.482131242752075,0.0,12.86975359916687,0.0,35,0.666,"{'w': 35, 'beta': 0.666}",0.23914842710815196,0.23914842710815196,0.0,45
20.510990142822266,0.0,10.154422760009766,0.0,40,0.666,"{'w': 40, 'beta': 0.666}",0.19077334999190484,0.19077334999190484,0.0,53
16.627868175506592,0.0,7.3649890422821045,0.0,45,0.666,"{'w': 45, 'beta': 0.666}",0.17876007287923407,0.17876007287923407,0.0,63
16.797895193099976,0.0,6.41476845741272,0.0,50,0.666,"{'w': 50, 'beta': 0.666}",0.24930405210110432,0.24930405210110432,0.0,43
16.07554531097412,0.0,17.420406818389893,0.0,5,0.777,"{'w': 5, 'beta': 0.777}",0.5811517080433367,0.5811517080433367,0.0,13
13.805233001708984,0.0,17.6844642162323,0.0,10,0.777,"{'w': 10, 'beta': 0.777}",0.6377336783005498,0.6377336783005498,0.0,9
13.927264928817749,0.0,7.7376015186309814,0.0,15,0.777,"{'w': 15, 'beta': 0.777}",0.22370285583158298,0.22370285583158298,0.0,48
16.80617642402649,0.0,10.363969326019287,0.0,20,0.777,"{'w': 20, 'beta': 0.777}",0.6928562953399009,0.6928562953399009,0.0,6
19.42730212211609,0.0,17.958017587661743,0.0,25,0.777,"{'w': 25, 'beta': 0.777}",0.746278594941782,0.746278594941782,0.0,3
15.715936183929443,0.0,9.706825971603394,0.0,30,0.777,"{'w': 30, 'beta': 0.777}",0.08273481149871623,0.08273481149871623,0.0,72
15.875814199447632,0.0,12.599988460540771,0.0,35,0.777,"{'w': 35, 'beta': 0.777}",0.24975922480674495,0.24975922480674495,0.0,42
17.521329402923584,0.0,10.833625555038452,0.0,40,0.777,"{'w': 40, 'beta': 0.777}",0.21607347938445493,0.21607347938445493,0.0,50
23.266793251037598,0.0,9.178412914276123,0.0,45,0.777,"{'w': 45, 'beta': 0.777}",0.17878154802933183,0.17878154802933183,0.0,62
16.073549032211304,0.0,5.45233678817749,0.0,50,0.777,"{'w': 50, 'beta': 0.777}",0.24930405210110432,0.24930405210110432,0.0,43
14.000062465667725,0.0,17.36489176750183,0.0,5,0.888,"{'w': 5, 'beta': 0.888}",0.5787174289184862,0.5787174289184862,0.0,14
13.535958290100098,0.0,11.061419010162354,0.0,10,0.888,"{'w': 10, 'beta': 0.888}",0.6357523544566575,0.6357523544566575,0.0,10
15.587746381759644,0.0,12.211625099182129,0.0,15,0.888,"{'w': 15, 'beta': 0.888}",0.22445877897525954,0.22445877897525954,0.0,46
14.222915172576904,0.0,11.001346826553345,0.0,20,0.888,"{'w': 20, 'beta': 0.888}",0.6962199912624032,0.6962199912624032,0.0,4
15.620235681533813,0.0,11.90828013420105,0.0,25,0.888,"{'w': 25, 'beta': 0.888}",0.7484302930866482,0.7484302930866482,0.0,1
15.955675840377808,0.0,9.648651838302612,0.0,30,0.888,"{'w': 30, 'beta': 0.888}",0.08273481149871623,0.08273481149871623,0.0,72
15.82807207107544,0.0,9.994275331497192,0.0,35,0.888,"{'w': 35, 'beta': 0.888}",0.3610450147092929,0.3610450147092929,0.0,35
17.873526573181152,0.0,9.242144107818604,0.0,40,0.888,"{'w': 40, 'beta': 0.888}",0.21607347938445493,0.21607347938445493,0.0,50
14.958334922790527,0.0,7.293761253356934,0.0,45,0.888,"{'w': 45, 'beta': 0.888}",0.17884811225818636,0.17884811225818636,0.0,59
12.814496278762817,0.0,7.471572637557983,0.0,50,0.888,"{'w': 50, 'beta': 0.888}",0.3114684479425013,0.3114684479425013,0.0,39
14.923811197280884,0.0,13.385189056396484,0.0,5,0.999,"{'w': 5, 'beta': 0.999}",0.5787174289184862,0.5787174289184862,0.0,14
11.98356294631958,0.0,9.669140577316284,0.0,10,0.999,"{'w': 10, 'beta': 0.999}",0.638555839211747,0.638555839211747,0.0,8
11.652486801147461,0.0,7.319761753082275,0.0,15,0.999,"{'w': 15, 'beta': 0.999}",0.22445877897525954,0.22445877897525954,0.0,46
16.45932912826538,0.0,7.331557273864746,0.0,20,0.999,"{'w': 20, 'beta': 0.999}",0.6962199912624032,0.6962199912624032,0.0,4
15.796417713165283,0.0,7.010191917419434,0.0,25,0.999,"{'w': 25, 'beta': 0.999}",0.7482612581602197,0.7482612581602197,0.0,2
13.310406684875488,0.0,5.199297904968262,0.0,30,0.999,"{'w': 30, 'beta': 0.999}",0.08273481149871623,0.08273481149871623,0.0,72
14.777726650238037,0.0,6.2268242835998535,0.0,35,0.999,"{'w': 35, 'beta': 0.999}",0.3651496974307147,0.3651496974307147,0.0,34
15.20623517036438,0.0,4.882209777832031,0.0,40,0.999,"{'w': 40, 'beta': 0.999}",0.21607347938445493,0.21607347938445493,0.0,50
12.843959331512451,0.0,3.3629209995269775,0.0,45,0.999,"{'w': 45, 'beta': 0.999}",0.1787986578040624,0.1787986578040624,0.0,61
11.171213865280151,0.0,3.5214083194732666,0.0,50,0.999,"{'w': 50, 'beta': 0.999}",0.3114684479425013,0.3114684479425013,0.0,39
